listing_id,country,city,zone_id,zone_name,level,property_type,class,bedrooms,surface_m2,price_total_eur,price_eur_m2,price_eur_m2_basis,currency,buyer_domicile,dom_days,gross_yield_pct,lat,lon,as_of,calibrated_on,price_confidence,surface_confidence,eur_m2_confidence,position_confidence,yield_confidence,synthetic
PT-aldoarfoznevogilde-0000,pt,porto,aldoarfoznevogilde,"Aldoar, Foz do Douro e Nevogilde",freguesia,Apartamento T1,apartment,1,51,167218,3279,bati_habitable,EUR,nacional,86,4.26,41.16282,-8.61786,2025-Q4,porto/aldoarfoznevogilde | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-cedofeitavitoria-0277,pt,porto,cedofeitavitoria,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",freguesia,Apartamento T2,apartment,2,67,178900,2670,bati_habitable,EUR,nacional,54,4.49,41.13189,-8.62517,2025-Q4,porto/cedofeitavitoria | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-cedofeitavitoria-0278,pt,porto,cedofeitavitoria,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",freguesia,Apartamento T2,apartment,2,77,217284,2822,bati_habitable,EUR,nacional,40,5.72,41.1751,-8.60141,2025-Q4,porto/cedofeitavitoria | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-cedofeitavitoria-0279,pt,porto,cedofeitavitoria,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",freguesia,Apartamento T1,apartment,1,40,128009,3200,bati_habitable,EUR,estrangeiro,96,4.15,41.16375,-8.6261,2025-Q4,porto/cedofeitavitoria | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-cedofeitavitoria-0280,pt,porto,cedofeitavitoria,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",freguesia,Apartamento T2,apartment,2,73,198080,2713,bati_habitable,EUR,nacional,80,5.16,41.1691,-8.64274,2025-Q4,porto/cedofeitavitoria | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-cedofeitavitoria-0281,pt,porto,cedofeitavitoria,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",freguesia,Apartamento T3,apartment,3,129,474653,3679,bati_habitable,EUR,nacional,100,5.0,41.16613,-8.63543,2025-Q4,porto/cedofeitavitoria | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-cedofeitavitoria-0282,pt,porto,cedofeitavitoria,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",freguesia,Apartamento T2,apartment,2,69,224582,3255,bati_habitable,EUR,estrangeiro,64,4.06,41.14162,-8.61693,2025-Q4,porto/cedofeitavitoria | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-cedofeitavitoria-0283,pt,porto,cedofeitavitoria,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",freguesia,Apartamento T2,apartment,2,82,305555,3726,bati_habitable,EUR,nacional,95,6.05,41.15949,-8.60839,2025-Q4,porto/cedofeitavitoria | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-cedofeitavitoria-0284,pt,porto,cedofeitavitoria,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",freguesia,Apartamento T2,apartment,2,68,298883,4395,bati_habitable,EUR,nacional,49,4.98,41.17132,-8.61803,2025-Q4,porto/cedofeitavitoria | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-cedofeitavitoria-0285,pt,porto,cedofeitavitoria,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",freguesia,Apartamento T1,apartment,1,55,199171,3621,bati_habitable,EUR,nacional,59,5.13,41.16835,-8.63658,2025-Q4,porto/cedofeitavitoria | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-cedofeitavitoria-0286,pt,porto,cedofeitavitoria,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",freguesia,Apartamento T2,apartment,2,76,347495,4572,bati_habitable,EUR,nacional,65,4.66,41.16429,-8.62161,2025-Q4,porto/cedofeitavitoria | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-cedofeitavitoria-0287,pt,porto,cedofeitavitoria,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",freguesia,Apartamento T3,apartment,3,134,487404,3637,bati_habitable,EUR,nacional,76,5.4,41.1666,-8.61148,2025-Q4,porto/cedofeitavitoria | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-cedofeitavitoria-0288,pt,porto,cedofeitavitoria,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",freguesia,Apartamento T2,apartment,2,85,261162,3072,bati_habitable,EUR,nacional,51,4.98,41.15592,-8.61313,2025-Q4,porto/cedofeitavitoria | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-cedofeitavitoria-0289,pt,porto,cedofeitavitoria,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",freguesia,Apartamento T2,apartment,2,84,289145,3442,bati_habitable,EUR,nacional,51,4.94,41.17191,-8.62538,2025-Q4,porto/cedofeitavitoria | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-cedofeitavitoria-0290,pt,porto,cedofeitavitoria,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",freguesia,Apartamento T3,apartment,3,115,518050,4505,bati_habitable,EUR,nacional,60,6.13,41.14778,-8.64556,2025-Q4,porto/cedofeitavitoria | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-cedofeitavitoria-0291,pt,porto,cedofeitavitoria,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",freguesia,Apartamento T2,apartment,2,71,255594,3600,bati_habitable,EUR,nacional,100,4.29,41.14876,-8.60591,2025-Q4,porto/cedofeitavitoria | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-cedofeitavitoria-0292,pt,porto,cedofeitavitoria,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",freguesia,Apartamento T3,apartment,3,99,437658,4421,bati_habitable,EUR,nacional,62,4.69,41.15449,-8.62891,2025-Q4,porto/cedofeitavitoria | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-cedofeitavitoria-0293,pt,porto,cedofeitavitoria,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",freguesia,Apartamento T3,apartment,3,97,376955,3886,bati_habitable,EUR,nacional,64,5.3,41.17993,-8.6332,2025-Q4,porto/cedofeitavitoria | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-cedofeitavitoria-0294,pt,porto,cedofeitavitoria,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",freguesia,Apartamento T2,apartment,2,77,308755,4010,bati_habitable,EUR,nacional,89,4.83,41.17304,-8.63266,2025-Q4,porto/cedofeitavitoria | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-cedofeitavitoria-0295,pt,porto,cedofeitavitoria,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",freguesia,Apartamento T3,apartment,3,84,358459,4267,bati_habitable,EUR,nacional,101,4.66,41.15505,-8.60975,2025-Q4,porto/cedofeitavitoria | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-cedofeitavitoria-0296,pt,porto,cedofeitavitoria,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",freguesia,Apartamento T1,apartment,1,56,262043,4679,bati_habitable,EUR,nacional,88,3.84,41.16412,-8.65136,2025-Q4,porto/cedofeitavitoria | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-cedofeitavitoria-0297,pt,porto,cedofeitavitoria,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",freguesia,Apartamento T3,apartment,3,90,224081,2490,bati_habitable,EUR,nacional,131,5.67,41.13136,-8.60869,2025-Q4,porto/cedofeitavitoria | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-cedofeitavitoria-0298,pt,porto,cedofeitavitoria,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",freguesia,Apartamento T2,apartment,2,70,258161,3688,bati_habitable,EUR,nacional,77,4.3,41.16953,-8.62893,2025-Q4,porto/cedofeitavitoria | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-cedofeitavitoria-0299,pt,porto,cedofeitavitoria,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",freguesia,Apartamento T2,apartment,2,83,404871,4878,bati_habitable,EUR,nacional,66,5.01,41.15546,-8.63147,2025-Q4,porto/cedofeitavitoria | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-cedofeitavitoria-0300,pt,porto,cedofeitavitoria,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",freguesia,Apartamento T2,apartment,2,77,199544,2591,bati_habitable,EUR,nacional,80,4.35,41.15801,-8.62595,2025-Q4,porto/cedofeitavitoria | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-cedofeitavitoria-0301,pt,porto,cedofeitavitoria,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",freguesia,Apartamento T3,apartment,3,107,416723,3895,bati_habitable,EUR,nacional,83,4.36,41.15157,-8.61098,2025-Q4,porto/cedofeitavitoria | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-cedofeitavitoria-0302,pt,porto,cedofeitavitoria,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",freguesia,Apartamento T2,apartment,2,79,264635,3350,bati_habitable,EUR,estrangeiro,83,5.11,41.15814,-8.62687,2025-Q4,porto/cedofeitavitoria | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-cedofeitavitoria-0303,pt,porto,cedofeitavitoria,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",freguesia,Apartamento T3,apartment,3,142,509351,3587,bati_habitable,EUR,nacional,61,4.67,41.15279,-8.63139,2025-Q4,porto/cedofeitavitoria | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-cedofeitavitoria-0304,pt,porto,cedofeitavitoria,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",freguesia,Apartamento T3,apartment,3,71,223146,3143,bati_habitable,EUR,nacional,86,4.9,41.16713,-8.61123,2025-Q4,porto/cedofeitavitoria | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-cedofeitavitoria-0305,pt,porto,cedofeitavitoria,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",freguesia,Apartamento T2,apartment,2,77,201045,2611,bati_habitable,EUR,nacional,281,5.29,41.17281,-8.64992,2025-Q4,porto/cedofeitavitoria | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-cedofeitavitoria-0306,pt,porto,cedofeitavitoria,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",freguesia,Apartamento T2,apartment,2,103,390756,3794,bati_habitable,EUR,nacional,57,4.91,41.13989,-8.61732,2025-Q4,porto/cedofeitavitoria | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-cedofeitavitoria-0307,pt,porto,cedofeitavitoria,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",freguesia,Apartamento T2,apartment,2,83,271997,3277,bati_habitable,EUR,nacional,72,4.57,41.18669,-8.63073,2025-Q4,porto/cedofeitavitoria | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-cedofeitavitoria-0308,pt,porto,cedofeitavitoria,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",freguesia,Apartamento T1,apartment,1,61,228676,3749,bati_habitable,EUR,nacional,128,4.77,41.13059,-8.62648,2025-Q4,porto/cedofeitavitoria | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-cedofeitavitoria-0309,pt,porto,cedofeitavitoria,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",freguesia,Apartamento T3,apartment,3,91,268161,2947,bati_habitable,EUR,nacional,73,4.23,41.15215,-8.62693,2025-Q4,porto/cedofeitavitoria | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-cedofeitavitoria-0310,pt,porto,cedofeitavitoria,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",freguesia,Apartamento T2,apartment,2,77,360922,4687,bati_habitable,EUR,nacional,70,4.64,41.14922,-8.62773,2025-Q4,porto/cedofeitavitoria | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-cedofeitavitoria-0311,pt,porto,cedofeitavitoria,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",freguesia,Apartamento T3,apartment,3,104,402313,3868,bati_habitable,EUR,nacional,36,3.93,41.16922,-8.61664,2025-Q4,porto/cedofeitavitoria | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-cedofeitavitoria-0312,pt,porto,cedofeitavitoria,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",freguesia,Apartamento T2,apartment,2,74,331636,4482,bati_habitable,EUR,nacional,57,4.59,41.1696,-8.62677,2025-Q4,porto/cedofeitavitoria | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-cedofeitavitoria-0313,pt,porto,cedofeitavitoria,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",freguesia,Apartamento T2,apartment,2,80,233186,2915,bati_habitable,EUR,nacional,64,5.63,41.14678,-8.62099,2025-Q4,porto/cedofeitavitoria | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-cedofeitavitoria-0314,pt,porto,cedofeitavitoria,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",freguesia,Apartamento T1,apartment,1,44,157320,3575,bati_habitable,EUR,nacional,114,5.3,41.1604,-8.61601,2025-Q4,porto/cedofeitavitoria | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-cedofeitavitoria-0315,pt,porto,cedofeitavitoria,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",freguesia,Apartamento T1,apartment,1,53,186014,3510,bati_habitable,EUR,estrangeiro,110,5.4,41.16865,-8.63518,2025-Q4,porto/cedofeitavitoria | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-cedofeitavitoria-0316,pt,porto,cedofeitavitoria,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",freguesia,Apartamento T2,apartment,2,72,389354,5408,bati_habitable,EUR,nacional,119,4.82,41.16126,-8.62213,2025-Q4,porto/cedofeitavitoria | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-cedofeitavitoria-0317,pt,porto,cedofeitavitoria,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",freguesia,Apartamento T3,apartment,3,97,322983,3330,bati_habitable,EUR,nacional,116,4.37,41.16363,-8.6212,2025-Q4,porto/cedofeitavitoria | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-cedofeitavitoria-0318,pt,porto,cedofeitavitoria,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",freguesia,Apartamento T1,apartment,1,53,169015,3189,bati_habitable,EUR,nacional,60,5.12,41.18546,-8.65345,2025-Q4,porto/cedofeitavitoria | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-cedofeitavitoria-0319,pt,porto,cedofeitavitoria,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",freguesia,Apartamento T3,apartment,3,123,715448,5817,bati_habitable,EUR,nacional,58,4.94,41.16859,-8.60257,2025-Q4,porto/cedofeitavitoria | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-cedofeitavitoria-0320,pt,porto,cedofeitavitoria,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",freguesia,Apartamento T2,apartment,2,89,262876,2954,bati_habitable,EUR,nacional,86,4.95,41.14444,-8.64646,2025-Q4,porto/cedofeitavitoria | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-cedofeitavitoria-0321,pt,porto,cedofeitavitoria,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",freguesia,Apartamento T3,apartment,3,101,310829,3078,bati_habitable,EUR,nacional,170,4.35,41.13811,-8.62095,2025-Q4,porto/cedofeitavitoria | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-cedofeitavitoria-0322,pt,porto,cedofeitavitoria,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",freguesia,Apartamento T2,apartment,2,60,242541,4042,bati_habitable,EUR,nacional,105,5.72,41.19437,-8.63959,2025-Q4,porto/cedofeitavitoria | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-cedofeitavitoria-0323,pt,porto,cedofeitavitoria,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",freguesia,Apartamento T2,apartment,2,89,271201,3047,bati_habitable,EUR,nacional,75,5.07,41.14472,-8.62996,2025-Q4,porto/cedofeitavitoria | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-cedofeitavitoria-0324,pt,porto,cedofeitavitoria,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",freguesia,Apartamento T1,apartment,1,58,274287,4729,bati_habitable,EUR,nacional,63,4.91,41.16469,-8.62944,2025-Q4,porto/cedofeitavitoria | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-cedofeitavitoria-0325,pt,porto,cedofeitavitoria,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",freguesia,Apartamento T2,apartment,2,71,265696,3742,bati_habitable,EUR,nacional,54,4.45,41.15873,-8.61582,2025-Q4,porto/cedofeitavitoria | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-cedofeitavitoria-0326,pt,porto,cedofeitavitoria,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",freguesia,Apartamento T1,apartment,1,56,255386,4560,bati_habitable,EUR,nacional,60,4.83,41.16779,-8.62087,2025-Q4,porto/cedofeitavitoria | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-cedofeitavitoria-0327,pt,porto,cedofeitavitoria,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",freguesia,Apartamento T2,apartment,2,73,420614,5762,bati_habitable,EUR,estrangeiro,90,5.14,41.16328,-8.63061,2025-Q4,porto/cedofeitavitoria | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-cedofeitavitoria-0328,pt,porto,cedofeitavitoria,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",freguesia,Apartamento T1,apartment,1,46,166425,3618,bati_habitable,EUR,nacional,48,5.19,41.18489,-8.62417,2025-Q4,porto/cedofeitavitoria | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-cedofeitavitoria-0329,pt,porto,cedofeitavitoria,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",freguesia,Apartamento T2,apartment,2,59,196140,3324,bati_habitable,EUR,nacional,92,5.62,41.1603,-8.62432,2025-Q4,porto/cedofeitavitoria | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-cedofeitavitoria-0330,pt,porto,cedofeitavitoria,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",freguesia,Apartamento T3,apartment,3,117,573964,4906,bati_habitable,EUR,nacional,108,4.77,41.14452,-8.64692,2025-Q4,porto/cedofeitavitoria | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-cedofeitavitoria-0331,pt,porto,cedofeitavitoria,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",freguesia,Apartamento T1,apartment,1,65,262306,4035,bati_habitable,EUR,nacional,30,6.34,41.1663,-8.623,2025-Q4,porto/cedofeitavitoria | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-cedofeitavitoria-0332,pt,porto,cedofeitavitoria,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",freguesia,Apartamento T2,apartment,2,72,268773,3733,bati_habitable,EUR,estrangeiro,62,4.1,41.17271,-8.62675,2025-Q4,porto/cedofeitavitoria | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
