listing_id,country,city,zone_id,zone_name,level,property_type,class,bedrooms,surface_m2,price_total_eur,price_eur_m2,price_eur_m2_basis,currency,buyer_domicile,dom_days,gross_yield_pct,lat,lon,as_of,calibrated_on,price_confidence,surface_confidence,eur_m2_confidence,position_confidence,yield_confidence,synthetic
PT-arcozelo-0000,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T4,apartment,4,148,286285,1934,bati_habitable,EUR,nacional,89,5.25,41.12477,-8.60607,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0003,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Apartamento T3,apartment,3,123,371670,3022,bati_habitable,EUR,nacional,114,5.81,41.11252,-8.61753,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0004,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Apartamento T1,apartment,1,51,112201,2200,bati_habitable,EUR,nacional,155,4.22,41.12311,-8.61448,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0005,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Apartamento T1,apartment,1,65,133455,2053,bati_habitable,EUR,nacional,42,5.18,41.14756,-8.62042,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0006,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Apartamento T2,apartment,2,66,173362,2627,bati_habitable,EUR,nacional,90,5.64,41.11693,-8.62509,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0007,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Apartamento T3,apartment,3,136,316144,2325,bati_habitable,EUR,nacional,37,4.86,41.14363,-8.58759,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0008,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Apartamento T4,apartment,4,145,240743,1660,bati_habitable,EUR,estrangeiro,122,5.24,41.1061,-8.61179,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0009,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Apartamento T3,apartment,3,129,517812,4014,bati_habitable,EUR,nacional,76,4.81,41.11805,-8.61559,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0010,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Apartamento T3,apartment,3,115,175548,1527,bati_habitable,EUR,nacional,110,5.03,41.11995,-8.58012,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0011,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Apartamento T2,apartment,2,75,201882,2692,bati_habitable,EUR,nacional,119,5.75,41.10469,-8.62892,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0012,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Apartamento T1,apartment,1,45,96024,2134,bati_habitable,EUR,nacional,57,5.94,41.11148,-8.61631,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0013,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Apartamento T2,apartment,2,92,245366,2667,bati_habitable,EUR,nacional,49,5.14,41.13046,-8.59822,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0014,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Apartamento T2,apartment,2,80,224451,2806,bati_habitable,EUR,estrangeiro,66,4.25,41.12858,-8.59762,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0015,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Apartamento T3,apartment,3,110,208224,1893,bati_habitable,EUR,nacional,84,5.4,41.14411,-8.6076,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0016,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Apartamento T2,apartment,2,90,177771,1975,bati_habitable,EUR,nacional,110,4.89,41.09126,-8.59986,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0017,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Apartamento T4,apartment,4,179,278538,1556,bati_habitable,EUR,estrangeiro,64,5.32,41.12511,-8.5855,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0018,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Apartamento T4,apartment,4,116,210438,1814,bati_habitable,EUR,nacional,61,5.45,41.13674,-8.59736,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0019,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Apartamento T1,apartment,1,51,107840,2115,bati_habitable,EUR,nacional,101,5.2,41.12145,-8.62094,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0020,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Apartamento T3,apartment,3,94,177588,1889,bati_habitable,EUR,nacional,117,5.0,41.13706,-8.61187,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0021,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Apartamento T2,apartment,2,112,218705,1953,bati_habitable,EUR,nacional,80,6.28,41.12244,-8.58648,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0022,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Apartamento T2,apartment,2,73,152361,2087,bati_habitable,EUR,nacional,43,4.83,41.14086,-8.62355,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0023,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Apartamento T2,apartment,2,94,262122,2789,bati_habitable,EUR,nacional,77,4.8,41.13474,-8.61656,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0024,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Apartamento T2,apartment,2,76,176020,2316,bati_habitable,EUR,nacional,78,5.39,41.10223,-8.61913,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0025,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Apartamento T1,apartment,1,40,92329,2308,bati_habitable,EUR,nacional,83,3.65,41.12623,-8.59695,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0026,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Apartamento T3,apartment,3,102,207900,2038,bati_habitable,EUR,nacional,89,5.93,41.09149,-8.61335,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0027,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Apartamento T2,apartment,2,79,153720,1946,bati_habitable,EUR,nacional,67,4.15,41.13082,-8.61847,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0028,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Apartamento T3,apartment,3,134,290436,2167,bati_habitable,EUR,nacional,98,5.0,41.10216,-8.61889,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0029,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Apartamento T3,apartment,3,115,223225,1941,bati_habitable,EUR,estrangeiro,64,5.32,41.12769,-8.62089,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0030,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Apartamento T2,apartment,2,80,146221,1828,bati_habitable,EUR,nacional,100,5.85,41.12881,-8.61536,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0031,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Apartamento T3,apartment,3,100,120174,1202,bati_habitable,EUR,nacional,104,6.08,41.13086,-8.59609,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0032,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Apartamento T2,apartment,2,111,241250,2173,bati_habitable,EUR,nacional,55,5.54,41.12341,-8.61756,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0033,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Apartamento T2,apartment,2,109,283517,2601,bati_habitable,EUR,nacional,38,4.11,41.11025,-8.62978,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0034,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Apartamento T4,apartment,4,148,283254,1914,bati_habitable,EUR,nacional,74,4.21,41.12514,-8.62092,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0035,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Apartamento T4,apartment,4,131,195552,1493,bati_habitable,EUR,nacional,50,4.99,41.13834,-8.61609,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0036,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Apartamento T4,apartment,4,134,170788,1275,bati_habitable,EUR,nacional,83,4.51,41.11834,-8.60228,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0037,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Apartamento T1,apartment,1,54,158684,2939,bati_habitable,EUR,estrangeiro,49,4.62,41.11909,-8.59423,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0038,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Apartamento T3,apartment,3,129,278114,2156,bati_habitable,EUR,nacional,113,4.89,41.12428,-8.62892,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0039,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Apartamento T1,apartment,1,50,121269,2425,bati_habitable,EUR,nacional,85,5.64,41.1057,-8.61131,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0040,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Apartamento T3,apartment,3,96,162136,1689,bati_habitable,EUR,estrangeiro,96,5.7,41.13766,-8.61837,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0041,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Apartamento T3,apartment,3,123,285631,2322,bati_habitable,EUR,nacional,70,4.16,41.13821,-8.62864,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0042,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Apartamento T3,apartment,3,108,201426,1865,bati_habitable,EUR,nacional,84,3.97,41.13832,-8.60366,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0043,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Apartamento T1,apartment,1,49,98965,2020,bati_habitable,EUR,nacional,52,4.21,41.12929,-8.62413,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0044,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Apartamento T1,apartment,1,63,112115,1780,bati_habitable,EUR,nacional,57,6.16,41.14152,-8.63292,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0045,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Apartamento T1,apartment,1,56,134379,2400,bati_habitable,EUR,nacional,55,6.23,41.12885,-8.61102,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0046,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Apartamento T1,apartment,1,80,176129,2202,bati_habitable,EUR,nacional,106,5.28,41.10383,-8.60546,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0047,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Apartamento T2,apartment,2,81,154010,1901,bati_habitable,EUR,nacional,120,6.11,41.13441,-8.61094,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0048,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Apartamento T3,apartment,3,93,243266,2616,bati_habitable,EUR,estrangeiro,69,5.31,41.12047,-8.6091,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0049,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Apartamento T2,apartment,2,84,167674,1996,bati_habitable,EUR,nacional,95,4.88,41.12439,-8.60845,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0050,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Apartamento T4,apartment,4,146,250297,1714,bati_habitable,EUR,nacional,33,5.32,41.13754,-8.62294,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0051,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Apartamento T1,apartment,1,61,114538,1878,bati_habitable,EUR,nacional,45,5.12,41.12293,-8.6305,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0052,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Apartamento T2,apartment,2,78,115060,1475,bati_habitable,EUR,nacional,43,4.99,41.11649,-8.57927,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0053,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Apartamento T3,apartment,3,121,247683,2047,bati_habitable,EUR,nacional,78,4.25,41.1307,-8.62373,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0054,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Apartamento T2,apartment,2,66,105800,1603,bati_habitable,EUR,nacional,81,5.84,41.12245,-8.583,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0055,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Apartamento T2,apartment,2,80,204238,2553,bati_habitable,EUR,nacional,60,4.55,41.13624,-8.62554,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0056,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Apartamento T3,apartment,3,130,386522,2973,bati_habitable,EUR,nacional,56,4.92,41.13242,-8.61573,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0057,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Apartamento T3,apartment,3,133,254866,1916,bati_habitable,EUR,nacional,105,4.11,41.11207,-8.61693,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0058,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Apartamento T2,apartment,2,64,134107,2095,bati_habitable,EUR,nacional,45,5.67,41.11447,-8.60435,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0059,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Apartamento T2,apartment,2,59,130572,2213,bati_habitable,EUR,nacional,73,5.3,41.09145,-8.59908,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0060,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Apartamento T2,apartment,2,69,121649,1763,bati_habitable,EUR,estrangeiro,85,5.36,41.14461,-8.63304,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
PT-pedrosoeseixezelo-0061,pt,gaia,pedrosoeseixezelo,União das freguesias de Pedroso e Seixezelo,freguesia,Apartamento T1,apartment,1,42,94721,2255,bati_habitable,EUR,nacional,60,5.78,41.11504,-8.60887,2025-Q4,gaia/pedrosoeseixezelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
