listing_id,country,city,zone_id,zone_name,level,property_type,class,bedrooms,surface_m2,price_total_eur,price_eur_m2,price_eur_m2_basis,currency,buyer_domicile,dom_days,gross_yield_pct,lat,lon,as_of,calibrated_on,price_confidence,surface_confidence,eur_m2_confidence,position_confidence,yield_confidence,synthetic
PT-ajuda-0000,pt,lisbonne,ajuda,Ajuda,freguesia,Apartamento T3,apartment,3,113,602459,5331,bati_habitable,EUR,nacional,110,5.15,38.73112,-9.16166,2025-Q4,lisbonne/ajuda | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-misericordia-0142,pt,lisbonne,misericordia,Misericórdia,freguesia,Apartamento T3,apartment,3,106,636802,6008,bati_habitable,EUR,nacional,86,4.43,38.73421,-9.15691,2025-Q4,lisbonne/misericordia | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-misericordia-0143,pt,lisbonne,misericordia,Misericórdia,freguesia,Apartamento T3,apartment,3,81,395539,4883,bati_habitable,EUR,nacional,77,4.99,38.69303,-9.14503,2025-Q4,lisbonne/misericordia | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-misericordia-0144,pt,lisbonne,misericordia,Misericórdia,freguesia,Apartamento T3,apartment,3,148,786799,5316,bati_habitable,EUR,nacional,39,4.38,38.70486,-9.14524,2025-Q4,lisbonne/misericordia | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-misericordia-0145,pt,lisbonne,misericordia,Misericórdia,freguesia,Apartamento T2,apartment,2,107,761453,7116,bati_habitable,EUR,nacional,89,5.17,38.73157,-9.11785,2025-Q4,lisbonne/misericordia | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-misericordia-0146,pt,lisbonne,misericordia,Misericórdia,freguesia,Apartamento T2,apartment,2,99,379503,3833,bati_habitable,EUR,nacional,73,4.13,38.72052,-9.15002,2025-Q4,lisbonne/misericordia | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-misericordia-0147,pt,lisbonne,misericordia,Misericórdia,freguesia,Apartamento T2,apartment,2,77,311579,4046,bati_habitable,EUR,nacional,183,5.17,38.72489,-9.10225,2025-Q4,lisbonne/misericordia | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-misericordia-0148,pt,lisbonne,misericordia,Misericórdia,freguesia,Apartamento T2,apartment,2,89,422171,4743,bati_habitable,EUR,nacional,57,4.22,38.74065,-9.13487,2025-Q4,lisbonne/misericordia | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-misericordia-0149,pt,lisbonne,misericordia,Misericórdia,freguesia,Apartamento T3,apartment,3,99,688836,6958,bati_habitable,EUR,nacional,52,3.7,38.71325,-9.12253,2025-Q4,lisbonne/misericordia | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-misericordia-0150,pt,lisbonne,misericordia,Misericórdia,freguesia,Apartamento T3,apartment,3,144,599893,4166,bati_habitable,EUR,nacional,69,4.35,38.73278,-9.13783,2025-Q4,lisbonne/misericordia | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-misericordia-0151,pt,lisbonne,misericordia,Misericórdia,freguesia,Apartamento T1,apartment,1,54,282053,5223,bati_habitable,EUR,estrangeiro,106,4.45,38.75836,-9.14939,2025-Q4,lisbonne/misericordia | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-misericordia-0152,pt,lisbonne,misericordia,Misericórdia,freguesia,Apartamento T2,apartment,2,78,405831,5203,bati_habitable,EUR,nacional,44,4.79,38.72806,-9.14461,2025-Q4,lisbonne/misericordia | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-misericordia-0153,pt,lisbonne,misericordia,Misericórdia,freguesia,Apartamento T1,apartment,1,46,168179,3656,bati_habitable,EUR,estrangeiro,66,4.39,38.71401,-9.15803,2025-Q4,lisbonne/misericordia | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-misericordia-0154,pt,lisbonne,misericordia,Misericórdia,freguesia,Apartamento T4,apartment,4,136,919352,6760,bati_habitable,EUR,nacional,77,5.29,38.72931,-9.13974,2025-Q4,lisbonne/misericordia | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-misericordia-0155,pt,lisbonne,misericordia,Misericórdia,freguesia,Apartamento T1,apartment,1,58,323393,5576,bati_habitable,EUR,estrangeiro,91,5.09,38.71332,-9.12556,2025-Q4,lisbonne/misericordia | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-misericordia-0156,pt,lisbonne,misericordia,Misericórdia,freguesia,Apartamento T2,apartment,2,87,404972,4655,bati_habitable,EUR,nacional,65,4.93,38.71533,-9.17355,2025-Q4,lisbonne/misericordia | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-misericordia-0157,pt,lisbonne,misericordia,Misericórdia,freguesia,Apartamento T3,apartment,3,113,477037,4222,bati_habitable,EUR,nacional,32,3.27,38.72039,-9.12818,2025-Q4,lisbonne/misericordia | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-misericordia-0158,pt,lisbonne,misericordia,Misericórdia,freguesia,Apartamento T2,apartment,2,86,503985,5860,bati_habitable,EUR,nacional,65,4.4,38.73207,-9.12276,2025-Q4,lisbonne/misericordia | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-misericordia-0159,pt,lisbonne,misericordia,Misericórdia,freguesia,Apartamento T1,apartment,1,57,389982,6842,bati_habitable,EUR,estrangeiro,80,4.42,38.74791,-9.14809,2025-Q4,lisbonne/misericordia | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-misericordia-0160,pt,lisbonne,misericordia,Misericórdia,freguesia,Apartamento T4,apartment,4,161,864845,5372,bati_habitable,EUR,nacional,88,4.59,38.73852,-9.14324,2025-Q4,lisbonne/misericordia | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-misericordia-0161,pt,lisbonne,misericordia,Misericórdia,freguesia,Apartamento T2,apartment,2,90,376021,4178,bati_habitable,EUR,nacional,93,4.34,38.71927,-9.15531,2025-Q4,lisbonne/misericordia | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-misericordia-0162,pt,lisbonne,misericordia,Misericórdia,freguesia,Apartamento T2,apartment,2,73,285197,3907,bati_habitable,EUR,nacional,91,3.73,38.71258,-9.14244,2025-Q4,lisbonne/misericordia | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-misericordia-0163,pt,lisbonne,misericordia,Misericórdia,freguesia,Apartamento T1,apartment,1,48,306143,6378,bati_habitable,EUR,nacional,53,4.13,38.71202,-9.13857,2025-Q4,lisbonne/misericordia | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-misericordia-0164,pt,lisbonne,misericordia,Misericórdia,freguesia,Apartamento T2,apartment,2,95,562997,5926,bati_habitable,EUR,estrangeiro,76,5.6,38.71826,-9.15824,2025-Q4,lisbonne/misericordia | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-misericordia-0165,pt,lisbonne,misericordia,Misericórdia,freguesia,Apartamento T1,apartment,1,58,268450,4628,bati_habitable,EUR,nacional,68,4.37,38.73955,-9.13487,2025-Q4,lisbonne/misericordia | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-misericordia-0166,pt,lisbonne,misericordia,Misericórdia,freguesia,Apartamento T2,apartment,2,72,441292,6129,bati_habitable,EUR,nacional,55,3.52,38.70426,-9.13531,2025-Q4,lisbonne/misericordia | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-misericordia-0167,pt,lisbonne,misericordia,Misericórdia,freguesia,Apartamento T4,apartment,4,132,729265,5525,bati_habitable,EUR,nacional,54,4.93,38.73618,-9.14214,2025-Q4,lisbonne/misericordia | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-misericordia-0168,pt,lisbonne,misericordia,Misericórdia,freguesia,Apartamento T2,apartment,2,87,441339,5073,bati_habitable,EUR,nacional,59,3.93,38.72105,-9.15447,2025-Q4,lisbonne/misericordia | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-misericordia-0169,pt,lisbonne,misericordia,Misericórdia,freguesia,Apartamento T4,apartment,4,130,553167,4255,bati_habitable,EUR,nacional,104,3.71,38.70631,-9.15897,2025-Q4,lisbonne/misericordia | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-misericordia-0170,pt,lisbonne,misericordia,Misericórdia,freguesia,Apartamento T2,apartment,2,71,321507,4528,bati_habitable,EUR,nacional,103,4.98,38.71797,-9.13193,2025-Q4,lisbonne/misericordia | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-misericordia-0171,pt,lisbonne,misericordia,Misericórdia,freguesia,Apartamento T1,apartment,1,68,295766,4349,bati_habitable,EUR,nacional,82,3.92,38.69778,-9.14092,2025-Q4,lisbonne/misericordia | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-misericordia-0172,pt,lisbonne,misericordia,Misericórdia,freguesia,Apartamento T4,apartment,4,144,587441,4079,bati_habitable,EUR,nacional,70,4.81,38.72161,-9.12055,2025-Q4,lisbonne/misericordia | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-misericordia-0173,pt,lisbonne,misericordia,Misericórdia,freguesia,Apartamento T3,apartment,3,106,518757,4894,bati_habitable,EUR,nacional,46,5.25,38.73571,-9.14293,2025-Q4,lisbonne/misericordia | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-misericordia-0174,pt,lisbonne,misericordia,Misericórdia,freguesia,Apartamento T1,apartment,1,37,179653,4855,bati_habitable,EUR,nacional,62,5.47,38.72204,-9.11665,2025-Q4,lisbonne/misericordia | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-misericordia-0175,pt,lisbonne,misericordia,Misericórdia,freguesia,Apartamento T2,apartment,2,80,633937,7924,bati_habitable,EUR,nacional,67,4.05,38.73649,-9.13787,2025-Q4,lisbonne/misericordia | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-misericordia-0176,pt,lisbonne,misericordia,Misericórdia,freguesia,Apartamento T3,apartment,3,98,779507,7954,bati_habitable,EUR,nacional,135,4.16,38.75378,-9.13556,2025-Q4,lisbonne/misericordia | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-misericordia-0177,pt,lisbonne,misericordia,Misericórdia,freguesia,Apartamento T2,apartment,2,79,413745,5237,bati_habitable,EUR,nacional,71,4.43,38.69933,-9.11577,2025-Q4,lisbonne/misericordia | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-misericordia-0178,pt,lisbonne,misericordia,Misericórdia,freguesia,Apartamento T3,apartment,3,93,541064,5818,bati_habitable,EUR,nacional,122,5.06,38.72108,-9.14099,2025-Q4,lisbonne/misericordia | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-misericordia-0179,pt,lisbonne,misericordia,Misericórdia,freguesia,Apartamento T3,apartment,3,145,1051586,7252,bati_habitable,EUR,nacional,66,5.4,38.7132,-9.14837,2025-Q4,lisbonne/misericordia | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-misericordia-0180,pt,lisbonne,misericordia,Misericórdia,freguesia,Apartamento T3,apartment,3,93,578512,6221,bati_habitable,EUR,nacional,104,4.97,38.71235,-9.14498,2025-Q4,lisbonne/misericordia | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-misericordia-0181,pt,lisbonne,misericordia,Misericórdia,freguesia,Apartamento T3,apartment,3,110,856333,7785,bati_habitable,EUR,estrangeiro,76,3.88,38.72773,-9.13339,2025-Q4,lisbonne/misericordia | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-misericordia-0182,pt,lisbonne,misericordia,Misericórdia,freguesia,Apartamento T2,apartment,2,84,863658,10282,bati_habitable,EUR,estrangeiro,120,4.22,38.74346,-9.14047,2025-Q4,lisbonne/misericordia | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-misericordia-0183,pt,lisbonne,misericordia,Misericórdia,freguesia,Apartamento T3,apartment,3,106,771369,7277,bati_habitable,EUR,nacional,82,4.25,38.72288,-9.16042,2025-Q4,lisbonne/misericordia | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-misericordia-0184,pt,lisbonne,misericordia,Misericórdia,freguesia,Apartamento T3,apartment,3,115,657604,5718,bati_habitable,EUR,nacional,71,3.89,38.71789,-9.16049,2025-Q4,lisbonne/misericordia | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-misericordia-0185,pt,lisbonne,misericordia,Misericórdia,freguesia,Apartamento T4,apartment,4,163,818517,5022,bati_habitable,EUR,nacional,57,4.48,38.72601,-9.13329,2025-Q4,lisbonne/misericordia | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-misericordia-0186,pt,lisbonne,misericordia,Misericórdia,freguesia,Apartamento T3,apartment,3,132,704910,5340,bati_habitable,EUR,nacional,105,3.97,38.72307,-9.15834,2025-Q4,lisbonne/misericordia | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-misericordia-0187,pt,lisbonne,misericordia,Misericórdia,freguesia,Apartamento T3,apartment,3,101,570194,5645,bati_habitable,EUR,nacional,57,4.95,38.74845,-9.14059,2025-Q4,lisbonne/misericordia | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-misericordia-0188,pt,lisbonne,misericordia,Misericórdia,freguesia,Apartamento T2,apartment,2,87,398144,4576,bati_habitable,EUR,nacional,83,4.8,38.70522,-9.15066,2025-Q4,lisbonne/misericordia | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-misericordia-0189,pt,lisbonne,misericordia,Misericórdia,freguesia,Apartamento T3,apartment,3,110,646843,5880,bati_habitable,EUR,estrangeiro,88,5.78,38.72128,-9.14559,2025-Q4,lisbonne/misericordia | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-misericordia-0190,pt,lisbonne,misericordia,Misericórdia,freguesia,Apartamento T2,apartment,2,89,487536,5478,bati_habitable,EUR,nacional,131,4.09,38.71504,-9.12764,2025-Q4,lisbonne/misericordia | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-misericordia-0191,pt,lisbonne,misericordia,Misericórdia,freguesia,Apartamento T4,apartment,4,169,923196,5463,bati_habitable,EUR,nacional,53,5.21,38.70786,-9.12504,2025-Q4,lisbonne/misericordia | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-misericordia-0192,pt,lisbonne,misericordia,Misericórdia,freguesia,Apartamento T2,apartment,2,89,624906,7021,bati_habitable,EUR,nacional,66,4.17,38.72117,-9.1305,2025-Q4,lisbonne/misericordia | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-misericordia-0193,pt,lisbonne,misericordia,Misericórdia,freguesia,Apartamento T2,apartment,2,86,532858,6196,bati_habitable,EUR,nacional,123,4.45,38.73627,-9.13613,2025-Q4,lisbonne/misericordia | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-misericordia-0194,pt,lisbonne,misericordia,Misericórdia,freguesia,Apartamento T3,apartment,3,114,848277,7441,bati_habitable,EUR,nacional,96,4.38,38.72678,-9.14875,2025-Q4,lisbonne/misericordia | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-misericordia-0195,pt,lisbonne,misericordia,Misericórdia,freguesia,Apartamento T3,apartment,3,97,557809,5751,bati_habitable,EUR,nacional,56,4.21,38.72429,-9.15002,2025-Q4,lisbonne/misericordia | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-misericordia-0196,pt,lisbonne,misericordia,Misericórdia,freguesia,Apartamento T2,apartment,2,67,365122,5450,bati_habitable,EUR,nacional,74,3.97,38.71738,-9.13138,2025-Q4,lisbonne/misericordia | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-misericordia-0197,pt,lisbonne,misericordia,Misericórdia,freguesia,Apartamento T3,apartment,3,109,524779,4814,bati_habitable,EUR,nacional,139,4.73,38.70379,-9.13832,2025-Q4,lisbonne/misericordia | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-misericordia-0198,pt,lisbonne,misericordia,Misericórdia,freguesia,Apartamento T2,apartment,2,89,409571,4602,bati_habitable,EUR,nacional,89,4.91,38.71175,-9.1411,2025-Q4,lisbonne/misericordia | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-misericordia-0199,pt,lisbonne,misericordia,Misericórdia,freguesia,Apartamento T1,apartment,1,54,340067,6298,bati_habitable,EUR,nacional,106,3.13,38.72703,-9.13225,2025-Q4,lisbonne/misericordia | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-misericordia-0200,pt,lisbonne,misericordia,Misericórdia,freguesia,Apartamento T3,apartment,3,95,606711,6386,bati_habitable,EUR,nacional,88,3.97,38.72434,-9.13737,2025-Q4,lisbonne/misericordia | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-misericordia-0201,pt,lisbonne,misericordia,Misericórdia,freguesia,Apartamento T2,apartment,2,78,307249,3939,bati_habitable,EUR,nacional,55,5.22,38.68575,-9.124,2025-Q4,lisbonne/misericordia | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-misericordia-0202,pt,lisbonne,misericordia,Misericórdia,freguesia,Apartamento T3,apartment,3,114,492610,4321,bati_habitable,EUR,nacional,107,4.67,38.69489,-9.14059,2025-Q4,lisbonne/misericordia | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-misericordia-0203,pt,lisbonne,misericordia,Misericórdia,freguesia,Apartamento T1,apartment,1,50,227997,4560,bati_habitable,EUR,nacional,35,4.24,38.72188,-9.10004,2025-Q4,lisbonne/misericordia | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
